,activity_start,activity_end,duration_in_minutes
55,2013-12-30 11:21:20,2013-12-30 11:25:20,4.0
145,2014-06-07 03:30:24,2014-06-07 03:35:28,5.066666666666666
134,2014-05-21 06:52:32,2014-05-21 06:58:40,6.133333333333334
252,2014-11-01 04:51:20,2014-11-01 04:58:08,6.8
135,2014-05-22 13:58:32,2014-05-22 14:07:44,9.2
298,2014-12-24 19:18:00,2014-12-24 19:31:36,13.6
187,2014-08-10 18:26:00,2014-08-10 18:40:08,14.133333333333333
144,2014-06-06 21:54:00,2014-06-06 22:09:04,15.066666666666666
161,2014-07-01 11:45:52,2014-07-01 12:07:20,21.466666666666665
14,2013-11-05 08:52:00,2013-11-05 09:14:32,22.533333333333335
221,2014-09-23 08:41:36,2014-09-23 09:08:16,26.666666666666668
210,2014-09-07 12:24:24,2014-09-07 12:51:52,27.466666666666665
143,2014-06-05 06:51:44,2014-06-05 07:28:16,36.53333333333333
115,2014-04-28 10:28:24,2014-04-28 11:06:00,37.6
150,2014-06-18 10:30:24,2014-06-18 11:08:16,37.86666666666667
204,2014-08-30 10:18:08,2014-08-30 11:00:56,42.8
205,2014-08-30 11:21:20,2014-08-30 12:04:32,43.2
114,2014-04-28 09:30:48,2014-04-28 10:16:48,46.0
331,2015-02-10 13:33:12,2015-02-10 14:19:28,46.266666666666666
151,2014-06-18 13:16:56,2014-06-18 14:07:44,50.8
362,2015-03-24 15:23:04,2015-03-24 16:22:32,59.46666666666667
310,2015-01-07 09:00:48,2015-01-07 10:06:16,65.46666666666667
133,2014-05-20 20:39:20,2014-05-20 21:49:12,69.86666666666666
10,2013-11-01 16:17:12,2013-11-01 17:28:16,71.06666666666666
31,2013-12-02 11:24:00,2013-12-02 12:36:40,72.66666666666667
54,2013-12-30 09:48:56,2013-12-30 11:02:16,73.33333333333333
330,2015-02-06 11:15:20,2015-02-06 12:29:44,74.4
142,2014-06-04 21:15:52,2014-06-04 22:30:16,74.4
156,2014-06-24 08:03:36,2014-06-24 09:20:24,76.8
285,2014-12-12 07:57:04,2014-12-12 09:16:48,79.73333333333333
286,2014-12-12 11:02:40,2014-12-12 12:22:32,79.86666666666666
63,2014-01-13 11:12:24,2014-01-13 12:34:40,82.26666666666667
278,2014-12-03 10:36:56,2014-12-03 12:01:36,84.66666666666667
100,2014-04-17 15:33:36,2014-04-17 16:58:40,85.06666666666666
0,2013-09-26 08:07:28,2013-09-26 09:33:28,86.0
119,2014-05-03 10:58:16,2014-05-03 12:24:40,86.4
255,2014-11-06 09:22:48,2014-11-06 10:49:12,86.4
238,2014-10-14 13:39:12,2014-10-14 15:05:52,86.66666666666667
241,2014-10-17 07:35:28,2014-10-17 09:02:08,86.66666666666667
369,2015-04-08 14:17:12,2015-04-08 15:43:52,86.66666666666667
246,2014-10-24 08:56:48,2014-10-24 10:23:36,86.8
382,2015-04-28 19:48:56,2015-04-28 21:16:08,87.2
92,2014-04-03 18:18:16,2014-04-03 19:46:00,87.73333333333333
127,2014-05-11 17:15:52,2014-05-11 18:43:44,87.86666666666666
288,2014-12-15 12:58:32,2014-12-15 14:26:40,88.13333333333334
19,2013-11-12 19:04:32,2013-11-12 20:32:40,88.13333333333334
88,2014-03-29 10:21:28,2014-03-29 11:49:52,88.4
196,2014-08-20 07:37:36,2014-08-20 09:06:00,88.4
244,2014-10-22 09:27:04,2014-10-22 10:55:28,88.4
322,2015-01-24 19:20:32,2015-01-24 20:49:20,88.8
117,2014-04-29 17:53:36,2014-04-29 19:22:32,88.93333333333334
81,2014-03-19 14:02:00,2014-03-19 15:31:04,89.06666666666666
105,2014-04-20 16:36:08,2014-04-20 18:05:28,89.33333333333333
123,2014-05-06 14:19:20,2014-05-06 15:48:48,89.46666666666667
162,2014-07-01 12:35:36,2014-07-01 14:05:12,89.6
140,2014-06-03 07:34:48,2014-06-03 09:04:24,89.6
164,2014-07-13 16:21:36,2014-07-13 17:51:36,90.0
237,2014-10-10 08:48:32,2014-10-10 10:18:40,90.13333333333334
354,2015-03-08 13:08:48,2015-03-08 14:38:56,90.13333333333334
394,2015-05-19 16:21:12,2015-05-19 17:51:28,90.26666666666667
195,2014-08-18 17:11:20,2014-08-18 18:41:36,90.26666666666667
25,2013-11-24 19:31:36,2013-11-24 21:01:52,90.26666666666667
340,2015-02-19 09:56:00,2015-02-19 11:26:40,90.66666666666667
352,2015-03-04 09:24:48,2015-03-04 10:55:36,90.8
43,2013-12-18 07:52:48,2013-12-18 09:23:44,90.93333333333334
167,2014-07-17 07:16:16,2014-07-17 08:47:20,91.06666666666666
97,2014-04-13 06:10:56,2014-04-13 07:42:16,91.33333333333333
176,2014-07-25 07:36:24,2014-07-25 09:08:16,91.86666666666666
160,2014-06-30 16:22:08,2014-06-30 17:54:00,91.86666666666666
218,2014-09-18 18:36:24,2014-09-18 20:08:16,91.86666666666666
239,2014-10-14 17:38:00,2014-10-14 19:09:52,91.86666666666666
109,2014-04-23 07:27:52,2014-04-23 08:59:44,91.86666666666666
373,2015-04-12 17:28:40,2015-04-12 19:00:48,92.13333333333334
77,2014-03-14 15:08:00,2014-03-14 16:40:24,92.4
211,2014-09-08 17:55:12,2014-09-08 19:27:52,92.66666666666667
236,2014-10-09 08:35:20,2014-10-09 10:08:00,92.66666666666667
104,2014-04-20 14:43:36,2014-04-20 16:16:24,92.8
4,2013-10-24 14:07:44,2013-10-24 15:40:32,92.8
273,2014-11-28 19:12:40,2014-11-28 20:45:44,93.06666666666666
360,2015-03-19 15:09:04,2015-03-19 16:42:32,93.46666666666667
201,2014-08-26 18:17:44,2014-08-26 19:51:12,93.46666666666667
11,2013-11-03 07:55:20,2013-11-03 09:28:48,93.46666666666667
395,2015-05-19 18:32:08,2015-05-19 20:05:52,93.73333333333333
158,2014-06-26 17:41:20,2014-06-26 19:15:12,93.86666666666666
296,2014-12-23 06:38:08,2014-12-23 08:12:08,94.0
350,2015-03-02 17:13:36,2015-03-02 18:48:00,94.4
193,2014-08-17 05:58:40,2014-08-17 07:33:04,94.4
267,2014-11-20 15:00:08,2014-11-20 16:34:32,94.4
372,2015-04-12 14:17:36,2015-04-12 15:52:08,94.53333333333333
306,2014-12-31 18:29:52,2014-12-31 20:04:40,94.8
357,2015-03-14 10:34:56,2015-03-14 12:10:08,95.2
35,2013-12-07 17:07:20,2013-12-07 18:42:40,95.33333333333333
91,2014-04-02 15:27:20,2014-04-02 17:02:56,95.6
326,2015-02-02 14:03:44,2015-02-02 15:39:28,95.73333333333333
181,2014-08-03 19:39:20,2014-08-03 21:15:12,95.86666666666666
1,2013-09-28 18:56:48,2013-09-28 20:32:40,95.86666666666666
265,2014-11-18 13:00:16,2014-11-18 14:36:08,95.86666666666666
44,2013-12-20 08:53:36,2013-12-20 10:29:36,96.0
182,2014-08-04 12:42:48,2014-08-04 14:19:12,96.4
52,2013-12-28 10:20:00,2013-12-28 11:56:24,96.4
82,2014-03-20 11:12:16,2014-03-20 12:48:40,96.4
6,2013-10-28 10:17:12,2013-10-28 11:53:52,96.66666666666667
53,2013-12-29 08:05:44,2013-12-29 09:42:24,96.66666666666667
68,2014-01-18 13:39:28,2014-01-18 15:16:24,96.93333333333334
99,2014-04-16 14:25:04,2014-04-16 16:02:00,96.93333333333334
129,2014-05-13 18:35:04,2014-05-13 20:12:00,96.93333333333334
13,2013-11-03 16:07:28,2013-11-03 17:44:56,97.46666666666667
292,2014-12-19 19:36:00,2014-12-19 21:13:44,97.73333333333333
113,2014-04-27 16:38:48,2014-04-27 18:16:40,97.86666666666666
65,2014-01-15 07:50:16,2014-01-15 09:28:16,98.0
283,2014-12-09 09:11:20,2014-12-09 10:49:28,98.13333333333334
293,2014-12-20 19:59:20,2014-12-20 21:37:28,98.13333333333334
166,2014-07-16 07:52:56,2014-07-16 09:31:44,98.8
234,2014-10-07 16:41:20,2014-10-07 18:20:40,99.33333333333333
347,2015-02-26 09:56:08,2015-02-26 11:36:08,100.0
83,2014-03-21 07:33:20,2014-03-21 09:13:36,100.26666666666667
232,2014-10-05 15:53:12,2014-10-05 17:33:28,100.26666666666667
126,2014-05-10 07:27:20,2014-05-10 09:07:36,100.26666666666667
69,2014-01-20 07:58:16,2014-01-20 09:38:40,100.4
141,2014-06-03 18:53:36,2014-06-03 20:34:00,100.4
216,2014-09-14 16:38:24,2014-09-14 18:19:28,101.06666666666666
270,2014-11-25 10:07:12,2014-11-25 11:48:16,101.06666666666666
130,2014-05-14 15:28:48,2014-05-14 17:10:00,101.2
251,2014-10-30 20:19:04,2014-10-30 22:00:16,101.2
319,2015-01-20 19:04:40,2015-01-20 20:46:00,101.33333333333333
358,2015-03-17 15:42:32,2015-03-17 17:23:52,101.33333333333333
21,2013-11-18 09:58:08,2013-11-18 11:39:28,101.33333333333333
233,2014-10-06 11:18:48,2014-10-06 13:00:16,101.46666666666667
243,2014-10-19 14:58:00,2014-10-19 16:39:36,101.6
227,2014-09-30 07:34:48,2014-09-30 09:16:24,101.6
136,2014-05-24 20:29:52,2014-05-24 22:11:28,101.6
111,2014-04-25 13:49:52,2014-04-25 15:31:36,101.73333333333333
34,2013-12-06 08:19:44,2013-12-06 10:01:44,102.0
101,2014-04-18 18:17:04,2014-04-18 19:59:28,102.4
177,2014-07-29 08:01:52,2014-07-29 09:44:32,102.66666666666667
365,2015-03-28 09:18:16,2015-03-28 11:01:20,103.06666666666666
320,2015-01-22 12:40:00,2015-01-22 14:23:04,103.06666666666666
120,2014-05-04 08:32:16,2014-05-04 10:15:28,103.2
200,2014-08-25 17:46:48,2014-08-25 19:30:00,103.2
327,2015-02-03 13:48:00,2015-02-03 15:31:28,103.46666666666667
49,2013-12-26 16:26:48,2013-12-26 18:10:40,103.86666666666666
230,2014-10-04 08:31:20,2014-10-04 10:15:12,103.86666666666666
45,2013-12-23 19:31:20,2013-12-23 21:15:12,103.86666666666666
381,2015-04-28 14:16:08,2015-04-28 16:00:08,104.0
