,activity_start,activity_end,duration_in_minutes
50,2014-03-30 10:04:08,2014-03-30 10:08:32,4.4
151,2015-03-04 10:38:40,2015-03-04 10:44:16,5.6
45,2014-03-25 00:10:16,2014-03-25 00:17:12,6.933333333333334
47,2014-03-25 05:11:28,2014-03-25 05:22:08,10.666666666666666
49,2014-03-30 01:04:00,2014-03-30 01:14:48,10.8
180,2015-06-05 12:42:56,2015-06-05 12:56:08,13.2
164,2015-04-22 23:46:32,2015-04-23 00:04:56,18.4
52,2014-04-04 01:21:44,2014-04-04 01:40:08,18.4
123,2014-12-25 20:23:12,2014-12-25 20:41:36,18.4
30,2013-12-25 18:28:32,2013-12-25 18:46:56,18.4
9,2013-11-10 15:05:28,2013-11-10 15:23:52,18.4
166,2015-04-23 21:45:20,2015-04-23 22:03:44,18.4
53,2014-04-04 21:58:00,2014-04-04 22:16:24,18.4
121,2014-12-25 11:17:04,2014-12-25 11:35:36,18.533333333333335
162,2015-04-21 20:50:24,2015-04-21 21:08:56,18.533333333333335
175,2015-05-30 05:29:44,2015-05-30 05:48:16,18.533333333333335
80,2014-07-25 20:41:12,2014-07-25 20:59:44,18.533333333333335
116,2014-12-20 18:10:48,2014-12-20 18:29:20,18.533333333333335
32,2013-12-26 23:16:56,2013-12-26 23:35:36,18.666666666666668
142,2015-02-08 21:51:20,2015-02-08 22:10:00,18.666666666666668
20,2013-12-08 14:22:48,2013-12-08 14:41:28,18.666666666666668
147,2015-02-21 00:46:00,2015-02-21 01:04:40,18.666666666666668
135,2015-01-25 20:41:20,2015-01-25 21:00:00,18.666666666666668
12,2013-11-15 14:13:20,2013-11-15 14:32:00,18.666666666666668
179,2015-06-05 12:11:04,2015-06-05 12:31:20,20.266666666666666
83,2014-07-31 08:43:36,2014-07-31 09:17:28,33.86666666666667
78,2014-07-22 09:00:32,2014-07-22 09:34:56,34.4
74,2014-07-08 07:39:04,2014-07-08 08:13:36,34.53333333333333
11,2013-11-14 12:08:48,2013-11-14 12:44:24,35.6
33,2013-12-27 04:22:48,2013-12-27 04:58:24,35.6
125,2014-12-26 17:24:08,2014-12-26 18:00:32,36.4
8,2013-11-10 09:44:24,2013-11-10 10:20:56,36.53333333333333
75,2014-07-11 13:07:52,2014-07-11 13:44:24,36.53333333333333
25,2013-12-22 10:10:00,2013-12-22 10:46:32,36.53333333333333
34,2013-12-28 04:10:00,2013-12-28 04:46:40,36.666666666666664
37,2014-01-02 02:18:32,2014-01-02 02:55:20,36.8
88,2014-08-23 08:26:16,2014-08-23 09:03:28,37.2
35,2013-12-30 03:52:00,2013-12-30 04:29:20,37.333333333333336
126,2014-12-27 11:53:36,2014-12-27 12:31:04,37.46666666666667
28,2013-12-25 02:53:20,2013-12-25 03:30:56,37.6
172,2015-05-09 09:59:36,2015-05-09 10:37:12,37.6
17,2013-11-29 04:30:00,2013-11-29 05:07:44,37.733333333333334
56,2014-04-08 10:32:16,2014-04-08 11:10:08,37.86666666666667
38,2014-01-04 01:49:28,2014-01-04 02:27:20,37.86666666666667
40,2014-01-08 02:29:12,2014-01-08 03:07:04,37.86666666666667
182,2015-07-03 10:15:44,2015-07-03 10:53:44,38.0
69,2014-06-20 09:09:20,2014-06-20 09:47:20,38.0
103,2014-11-01 10:48:32,2014-11-01 11:26:32,38.0
79,2014-07-25 10:46:48,2014-07-25 11:24:56,38.13333333333333
160,2015-04-18 18:00:32,2015-04-18 18:38:56,38.4
31,2013-12-26 04:35:20,2013-12-26 05:13:44,38.4
122,2014-12-25 16:08:40,2014-12-25 16:47:04,38.4
27,2013-12-24 12:17:04,2013-12-24 12:55:44,38.666666666666664
19,2013-12-08 05:18:16,2013-12-08 05:56:56,38.666666666666664
140,2015-02-06 14:24:40,2015-02-06 15:03:28,38.8
36,2013-12-31 03:03:28,2013-12-31 03:42:24,38.93333333333333
124,2014-12-26 03:41:12,2014-12-26 04:20:08,38.93333333333333
6,2013-11-08 13:55:20,2013-11-08 14:34:24,39.06666666666667
120,2014-12-25 03:04:08,2014-12-25 03:43:20,39.2
92,2014-09-08 13:41:44,2014-09-08 14:20:56,39.2
141,2015-02-08 12:23:28,2015-02-08 13:02:48,39.333333333333336
16,2013-11-27 03:37:20,2013-11-27 04:16:40,39.333333333333336
39,2014-01-06 02:29:36,2014-01-06 03:09:04,39.46666666666667
165,2015-04-23 11:19:52,2015-04-23 11:59:20,39.46666666666667
55,2014-04-06 13:49:12,2014-04-06 14:28:48,39.6
29,2013-12-25 11:53:28,2013-12-25 12:33:12,39.733333333333334
13,2013-11-16 04:30:16,2013-11-16 05:10:00,39.733333333333334
7,2013-11-09 10:10:32,2013-11-09 10:50:24,39.86666666666667
177,2015-05-31 10:26:00,2015-05-31 11:06:00,40.0
163,2015-04-22 10:37:28,2015-04-22 11:17:28,40.0
21,2013-12-10 04:25:04,2013-12-10 05:05:12,40.13333333333333
48,2014-03-28 04:10:56,2014-03-28 04:51:20,40.4
22,2013-12-12 03:37:04,2013-12-12 04:17:28,40.4
5,2013-11-06 05:21:20,2013-11-06 06:01:44,40.4
128,2014-12-31 02:44:40,2014-12-31 03:25:12,40.53333333333333
86,2014-08-16 09:18:48,2014-08-16 09:59:28,40.666666666666664
148,2015-02-21 05:11:28,2015-02-21 05:52:08,40.666666666666664
82,2014-07-27 14:41:52,2014-07-27 15:22:40,40.8
0,2013-10-10 10:45:36,2013-10-10 11:26:24,40.8
81,2014-07-26 08:41:04,2014-07-26 09:22:00,40.93333333333333
127,2014-12-29 11:17:04,2014-12-29 11:58:08,41.06666666666667
181,2015-06-08 10:10:56,2015-06-08 10:52:08,41.2
41,2014-01-12 03:07:44,2014-01-12 03:48:56,41.2
169,2015-04-29 14:05:52,2015-04-29 14:47:04,41.2
149,2015-02-23 03:11:44,2015-02-23 03:53:20,41.6
58,2014-04-15 12:06:08,2014-04-15 12:47:44,41.6
136,2015-01-26 03:25:52,2015-01-26 04:07:44,41.86666666666667
138,2015-01-31 14:22:56,2015-01-31 15:04:48,41.86666666666667
178,2015-06-02 11:49:52,2015-06-02 12:31:52,42.0
144,2015-02-14 02:39:44,2015-02-14 03:21:44,42.0
168,2015-04-26 12:29:20,2015-04-26 13:11:20,42.0
133,2015-01-24 11:25:44,2015-01-24 12:07:52,42.13333333333333
139,2015-02-03 12:39:20,2015-02-03 13:21:28,42.13333333333333
137,2015-01-28 03:02:56,2015-01-28 03:45:12,42.266666666666666
87,2014-08-19 08:33:20,2014-08-19 09:15:44,42.4
4,2013-11-03 05:32:48,2013-11-03 06:15:12,42.4
143,2015-02-11 03:57:04,2015-02-11 04:39:44,42.666666666666664
26,2013-12-24 04:27:04,2013-12-24 05:09:44,42.666666666666664
170,2015-05-03 04:07:52,2015-05-03 04:50:32,42.666666666666664
96,2014-09-23 12:11:52,2014-09-23 12:54:40,42.8
117,2014-12-21 02:26:40,2014-12-21 03:09:28,42.8
18,2013-12-06 04:22:48,2013-12-06 05:05:44,42.93333333333333
155,2015-03-30 10:03:36,2015-03-30 10:46:40,43.06666666666667
