,activity_start,activity_end,duration_in_minutes
286,2015-03-05 23:10:16,2015-03-05 23:13:28,3.2
237,2015-01-05 01:31:44,2015-01-05 01:35:12,3.466666666666667
22,2014-02-11 14:35:20,2014-02-11 14:38:56,3.6
201,2014-10-31 07:19:04,2014-10-31 07:22:40,3.6
73,2014-04-19 05:51:04,2014-04-19 05:54:56,3.8666666666666667
136,2014-07-06 09:03:04,2014-07-06 09:07:04,4.0
21,2014-02-11 14:07:36,2014-02-11 14:12:08,4.533333333333333
276,2015-02-21 11:28:08,2015-02-21 11:33:12,5.066666666666666
162,2014-09-05 05:39:36,2014-09-05 05:44:56,5.333333333333333
23,2014-02-12 22:08:16,2014-02-12 22:14:00,5.733333333333333
15,2014-02-02 10:08:16,2014-02-02 10:14:56,6.666666666666667
19,2014-02-04 19:28:16,2014-02-04 19:36:08,7.866666666666666
16,2014-02-02 13:07:20,2014-02-02 13:16:00,8.666666666666666
26,2014-02-13 04:27:20,2014-02-13 04:36:48,9.466666666666667
17,2014-02-03 19:43:28,2014-02-03 19:54:08,10.666666666666666
14,2014-02-02 09:44:16,2014-02-02 09:54:56,10.666666666666666
13,2014-01-30 06:19:28,2014-01-30 06:30:40,11.2
24,2014-02-12 22:45:20,2014-02-12 22:56:56,11.6
18,2014-02-03 20:05:20,2014-02-03 20:17:04,11.733333333333333
307,2015-04-11 14:44:08,2015-04-11 14:56:16,12.133333333333333
30,2014-02-18 22:00:16,2014-02-18 22:12:48,12.533333333333333
25,2014-02-12 23:10:24,2014-02-12 23:23:52,13.466666666666667
20,2014-02-05 21:36:24,2014-02-05 21:53:20,16.933333333333334
29,2014-02-17 19:14:16,2014-02-17 19:32:48,18.533333333333335
27,2014-02-15 09:44:16,2014-02-15 10:04:48,20.533333333333335
32,2014-02-26 20:02:16,2014-02-26 20:27:28,25.2
28,2014-02-15 13:29:20,2014-02-15 13:55:44,26.4
342,2015-07-03 04:57:04,2015-07-03 05:30:08,33.06666666666667
332,2015-06-05 23:41:44,2015-06-06 00:14:56,33.2
338,2015-06-28 09:58:00,2015-06-28 10:31:12,33.2
337,2015-06-25 18:36:08,2015-06-25 19:09:20,33.2
341,2015-07-02 02:22:00,2015-07-02 02:55:20,33.333333333333336
321,2015-05-02 22:40:40,2015-05-02 23:14:40,34.0
320,2015-05-02 17:07:04,2015-05-02 17:41:04,34.0
314,2015-04-20 18:19:44,2015-04-20 18:53:44,34.0
317,2015-04-27 00:42:48,2015-04-27 01:16:56,34.13333333333333
333,2015-06-09 08:30:00,2015-06-09 09:04:08,34.13333333333333
309,2015-04-12 09:26:56,2015-04-12 10:01:04,34.13333333333333
335,2015-06-18 08:47:12,2015-06-18 09:21:20,34.13333333333333
327,2015-05-25 21:43:52,2015-05-25 22:18:08,34.266666666666666
316,2015-04-23 19:00:00,2015-04-23 19:34:24,34.4
334,2015-06-09 21:13:20,2015-06-09 21:47:44,34.4
336,2015-06-22 22:35:04,2015-06-22 23:09:28,34.4
311,2015-04-15 05:29:04,2015-04-15 06:03:36,34.53333333333333
340,2015-07-01 03:26:56,2015-07-01 04:01:36,34.666666666666664
318,2015-04-28 16:47:28,2015-04-28 17:22:16,34.8
323,2015-05-05 04:43:28,2015-05-05 05:18:24,34.93333333333333
322,2015-05-02 23:34:32,2015-05-03 00:10:16,35.733333333333334
329,2015-05-29 08:24:24,2015-05-29 09:00:24,36.0
315,2015-04-21 21:20:48,2015-04-21 21:57:04,36.266666666666666
308,2015-04-11 18:00:32,2015-04-11 18:38:00,37.46666666666667
310,2015-04-13 08:14:08,2015-04-13 08:51:52,37.733333333333334
115,2014-06-04 19:06:32,2014-06-04 19:44:48,38.266666666666666
194,2014-10-19 19:27:12,2014-10-19 20:05:28,38.266666666666666
339,2015-06-29 23:14:16,2015-06-29 23:52:40,38.4
331,2015-06-03 08:12:24,2015-06-03 08:51:36,39.2
103,2014-05-23 19:07:52,2014-05-23 19:47:04,39.2
324,2015-05-08 20:05:04,2015-05-08 20:44:24,39.333333333333336
140,2014-07-12 20:07:52,2014-07-12 20:47:44,39.86666666666667
259,2015-02-01 14:54:16,2015-02-01 15:34:40,40.4
12,2014-01-28 22:10:16,2014-01-28 22:50:48,40.53333333333333
313,2015-04-18 14:33:28,2015-04-18 15:14:00,40.53333333333333
183,2014-10-03 06:21:20,2014-10-03 07:02:08,40.8
109,2014-05-29 18:07:20,2014-05-29 18:48:32,41.2
181,2014-09-25 22:19:12,2014-09-25 23:00:32,41.333333333333336
292,2015-03-13 18:48:08,2015-03-13 19:29:28,41.333333333333336
39,2014-03-06 20:13:04,2014-03-06 20:54:24,41.333333333333336
189,2014-10-08 18:54:48,2014-10-08 19:36:16,41.46666666666667
319,2015-04-30 08:21:28,2015-04-30 09:02:56,41.46666666666667
48,2014-03-16 13:37:28,2014-03-16 14:18:56,41.46666666666667
4,2014-01-15 20:28:16,2014-01-15 21:10:08,41.86666666666667
75,2014-04-20 21:06:48,2014-04-20 21:48:48,42.0
290,2015-03-10 20:23:28,2015-03-10 21:05:44,42.266666666666666
326,2015-05-20 21:52:56,2015-05-20 22:35:20,42.4
7,2014-01-19 19:00:08,2014-01-19 19:42:32,42.4
58,2014-03-29 19:12:32,2014-03-29 19:55:04,42.53333333333333
11,2014-01-23 19:59:52,2014-01-23 20:42:40,42.8
154,2014-08-23 19:45:12,2014-08-23 20:28:08,42.93333333333333
280,2015-02-27 21:07:20,2015-02-27 21:50:24,43.06666666666667
132,2014-06-30 18:06:40,2014-06-30 18:50:00,43.333333333333336
159,2014-09-02 19:28:56,2014-09-02 20:12:16,43.333333333333336
204,2014-11-08 19:58:16,2014-11-08 20:41:44,43.46666666666667
219,2014-12-05 19:24:40,2014-12-05 20:08:16,43.6
285,2015-03-05 22:14:32,2015-03-05 22:58:16,43.733333333333334
66,2014-04-10 18:12:40,2014-04-10 18:56:24,43.733333333333334
161,2014-09-04 21:24:32,2014-09-04 22:08:16,43.733333333333334
96,2014-05-16 19:25:36,2014-05-16 20:09:20,43.733333333333334
65,2014-04-09 20:53:52,2014-04-09 21:37:44,43.86666666666667
44,2014-03-11 19:31:28,2014-03-11 20:15:20,43.86666666666667
83,2014-04-29 18:31:20,2014-04-29 19:15:28,44.13333333333333
168,2014-09-10 19:55:36,2014-09-10 20:39:52,44.266666666666666
188,2014-10-08 07:57:36,2014-10-08 08:42:00,44.4
84,2014-04-30 18:04:08,2014-04-30 18:48:48,44.666666666666664
170,2014-09-13 20:05:36,2014-09-13 20:50:16,44.666666666666664
214,2014-11-30 17:24:48,2014-11-30 18:09:36,44.8
95,2014-05-15 19:49:12,2014-05-15 20:34:00,44.8
92,2014-05-12 19:30:40,2014-05-12 20:15:44,45.06666666666667
198,2014-10-26 19:19:52,2014-10-26 20:05:04,45.2
187,2014-10-06 18:39:20,2014-10-06 19:24:40,45.333333333333336
97,2014-05-17 19:33:36,2014-05-17 20:19:28,45.86666666666667
127,2014-06-23 19:48:16,2014-06-23 20:34:32,46.266666666666666
303,2015-03-29 10:58:16,2015-03-29 11:44:40,46.4
102,2014-05-22 19:33:20,2014-05-22 20:19:52,46.53333333333333
38,2014-03-05 20:12:32,2014-03-05 20:59:04,46.53333333333333
49,2014-03-16 20:00:00,2014-03-16 20:46:56,46.93333333333333
37,2014-03-04 19:45:44,2014-03-04 20:32:56,47.2
93,2014-05-13 18:28:40,2014-05-13 19:16:00,47.333333333333336
153,2014-08-22 19:26:56,2014-08-22 20:14:16,47.333333333333336
289,2015-03-09 20:54:24,2015-03-09 21:41:44,47.333333333333336
227,2014-12-17 20:00:00,2014-12-17 20:47:28,47.46666666666667
231,2014-12-27 22:23:36,2014-12-27 23:11:12,47.6
301,2015-03-26 20:07:28,2015-03-26 20:55:12,47.733333333333334
104,2014-05-24 07:28:08,2014-05-24 08:16:16,48.13333333333333
79,2014-04-24 18:53:20,2014-04-24 19:41:28,48.13333333333333
56,2014-03-26 19:12:48,2014-03-26 20:00:56,48.13333333333333
108,2014-05-28 18:16:40,2014-05-28 19:05:04,48.4
156,2014-08-25 23:10:48,2014-08-25 23:59:20,48.53333333333333
169,2014-09-11 19:18:40,2014-09-11 20:07:20,48.666666666666664
80,2014-04-25 19:10:40,2014-04-25 19:59:20,48.666666666666664
98,2014-05-18 14:26:16,2014-05-18 15:15:04,48.8
174,2014-09-19 05:00:24,2014-09-19 05:49:20,48.93333333333333
262,2015-02-04 19:41:52,2015-02-04 20:31:04,49.2
215,2014-12-01 20:44:08,2014-12-01 21:33:36,49.46666666666667
94,2014-05-14 19:21:12,2014-05-14 20:11:12,50.0
9,2014-01-21 20:25:52,2014-01-21 21:16:08,50.266666666666666
36,2014-03-03 21:39:04,2014-03-03 22:29:28,50.4
113,2014-06-03 04:25:20,2014-06-03 05:16:00,50.666666666666664
122,2014-06-13 20:21:36,2014-06-13 21:12:16,50.666666666666664
100,2014-05-19 21:00:24,2014-05-19 21:51:12,50.8
110,2014-05-31 08:58:24,2014-05-31 09:49:20,50.93333333333333
59,2014-03-31 16:51:36,2014-03-31 17:42:40,51.06666666666667
10,2014-01-22 19:39:44,2014-01-22 20:30:56,51.2
64,2014-04-08 16:48:32,2014-04-08 17:40:00,51.46666666666667
111,2014-06-01 14:56:24,2014-06-01 15:48:00,51.6
277,2015-02-22 20:54:16,2015-02-22 21:46:00,51.733333333333334
71,2014-04-16 18:42:00,2014-04-16 19:34:16,52.266666666666666
50,2014-03-18 18:57:04,2014-03-18 19:49:44,52.666666666666664
166,2014-09-08 18:41:12,2014-09-08 19:33:52,52.666666666666664
34,2014-02-28 19:57:04,2014-02-28 20:49:52,52.8
233,2014-12-30 18:39:20,2014-12-30 19:32:32,53.2
271,2015-02-16 22:02:48,2015-02-16 22:56:16,53.46666666666667
3,2014-01-14 19:01:20,2014-01-14 19:55:28,54.13333333333333
281,2015-02-28 19:09:04,2015-02-28 20:03:20,54.266666666666666
230,2014-12-24 20:25:36,2014-12-24 21:19:52,54.266666666666666
57,2014-03-27 21:34:16,2014-03-27 22:28:40,54.4
131,2014-06-29 16:38:24,2014-06-29 17:32:56,54.53333333333333
245,2015-01-15 18:46:08,2015-01-15 19:40:56,54.8
60,2014-04-02 18:50:48,2014-04-02 19:46:16,55.46666666666667
173,2014-09-17 18:48:00,2014-09-17 19:43:28,55.46666666666667
72,2014-04-18 20:06:56,2014-04-18 21:02:40,55.733333333333334
