,activity_start,activity_end,duration_in_minutes
152,2013-12-19 03:24:40,2013-12-19 03:27:44,3.066666666666667
134,2013-12-14 13:00:48,2013-12-14 13:03:52,3.066666666666667
270,2014-01-23 15:28:48,2014-01-23 15:31:52,3.066666666666667
308,2014-03-19 23:36:32,2014-03-19 23:39:36,3.066666666666667
352,2014-03-30 22:56:32,2014-03-30 22:59:36,3.066666666666667
479,2014-05-08 00:15:04,2014-05-08 00:18:16,3.2
240,2014-01-12 16:42:08,2014-01-12 16:45:28,3.3333333333333335
309,2014-03-19 23:52:16,2014-03-19 23:55:36,3.3333333333333335
391,2014-04-05 08:27:04,2014-04-05 08:30:24,3.3333333333333335
480,2014-05-08 01:41:36,2014-05-08 01:44:56,3.3333333333333335
57,2013-11-17 10:48:08,2013-11-17 10:51:28,3.3333333333333335
486,2014-05-08 04:43:20,2014-05-08 04:46:40,3.3333333333333335
401,2014-04-09 15:55:04,2014-04-09 15:58:40,3.6
509,2014-05-14 09:26:24,2014-05-14 09:30:00,3.6
886,2015-04-14 04:11:04,2015-04-14 04:14:40,3.6
93,2013-11-28 14:28:08,2013-11-28 14:32:00,3.8666666666666667
39,2013-11-13 11:51:04,2013-11-13 11:54:56,3.8666666666666667
407,2014-04-11 08:56:48,2014-04-11 09:00:40,3.8666666666666667
487,2014-05-08 04:59:52,2014-05-08 05:03:44,3.8666666666666667
326,2014-03-22 11:09:28,2014-03-22 11:13:20,3.8666666666666667
81,2013-11-26 11:53:52,2013-11-26 11:57:44,3.8666666666666667
108,2013-12-04 20:40:16,2013-12-04 20:44:08,3.8666666666666667
125,2013-12-12 11:07:04,2013-12-12 11:10:56,3.8666666666666667
360,2014-03-31 06:46:00,2014-03-31 06:49:52,3.8666666666666667
87,2013-11-27 21:57:52,2013-11-27 22:01:52,4.0
106,2013-12-04 05:57:44,2013-12-04 06:01:44,4.0
5,2013-11-02 04:31:28,2013-11-02 04:35:36,4.133333333333334
89,2013-11-28 02:48:32,2013-11-28 02:52:40,4.133333333333334
370,2014-04-01 03:43:44,2014-04-01 03:47:52,4.133333333333334
378,2014-04-03 22:42:08,2014-04-03 22:46:16,4.133333333333334
445,2014-04-26 07:15:20,2014-04-26 07:19:28,4.133333333333334
374,2014-04-02 09:53:36,2014-04-02 09:57:44,4.133333333333334
128,2013-12-12 15:06:16,2013-12-12 15:10:32,4.266666666666667
28,2013-11-11 22:30:32,2013-11-11 22:34:56,4.4
20,2013-11-11 12:09:28,2013-11-11 12:13:52,4.4
230,2014-01-11 12:07:28,2014-01-11 12:11:52,4.4
157,2013-12-19 05:26:40,2013-12-19 05:31:12,4.533333333333333
31,2013-11-12 00:16:48,2013-11-12 00:21:20,4.533333333333333
275,2014-03-06 20:43:20,2014-03-06 20:47:52,4.533333333333333
136,2013-12-14 15:26:40,2013-12-14 15:31:12,4.533333333333333
25,2013-11-11 15:57:20,2013-11-11 16:01:52,4.533333333333333
534,2014-05-25 22:44:16,2014-05-25 22:48:56,4.666666666666667
403,2014-04-10 09:20:16,2014-04-10 09:24:56,4.666666666666667
98,2013-11-29 12:20:00,2013-11-29 12:24:40,4.666666666666667
62,2013-11-19 20:59:20,2013-11-19 21:04:08,4.8
324,2014-03-22 09:52:32,2014-03-22 09:57:20,4.8
885,2015-04-14 02:53:04,2015-04-14 02:58:08,5.066666666666666
38,2013-11-13 11:14:32,2013-11-13 11:19:44,5.2
372,2014-04-01 19:26:00,2014-04-01 19:31:12,5.2
385,2014-04-04 04:10:00,2014-04-04 04:15:12,5.2
466,2014-05-05 10:37:36,2014-05-05 10:42:48,5.2
44,2013-11-16 15:44:16,2013-11-16 15:49:28,5.2
322,2014-03-21 11:31:12,2014-03-21 11:36:24,5.2
154,2013-12-19 04:09:20,2013-12-19 04:14:40,5.333333333333333
148,2013-12-18 23:28:08,2013-12-18 23:33:28,5.333333333333333
91,2013-11-28 05:47:36,2013-11-28 05:52:56,5.333333333333333
493,2014-05-09 15:44:48,2014-05-09 15:50:08,5.333333333333333
158,2013-12-19 05:42:48,2013-12-19 05:48:16,5.466666666666667
443,2014-04-26 06:39:44,2014-04-26 06:45:12,5.466666666666667
444,2014-04-26 06:56:48,2014-04-26 07:02:16,5.466666666666667
163,2013-12-20 15:04:48,2013-12-20 15:10:24,5.6
0,2013-11-02 00:31:44,2013-11-02 00:37:20,5.6
23,2013-11-11 14:40:16,2013-11-11 14:45:52,5.6
231,2014-01-11 12:25:12,2014-01-11 12:30:56,5.733333333333333
47,2013-11-16 23:48:40,2013-11-16 23:54:24,5.733333333333333
156,2013-12-19 05:09:52,2013-12-19 05:15:44,5.866666666666666
511,2014-05-14 10:18:08,2014-05-14 10:24:00,5.866666666666666
22,2013-11-11 13:22:32,2013-11-11 13:28:24,5.866666666666666
349,2014-03-30 21:28:56,2014-03-30 21:34:56,6.0
520,2014-05-15 09:57:12,2014-05-15 10:03:12,6.0
452,2014-04-27 16:08:32,2014-04-27 16:14:32,6.0
96,2013-11-29 10:36:00,2013-11-29 10:42:08,6.133333333333334
404,2014-04-10 09:39:04,2014-04-10 09:45:12,6.133333333333334
109,2013-12-04 21:01:04,2013-12-04 21:07:12,6.133333333333334
73,2013-11-24 14:28:00,2013-11-24 14:34:08,6.133333333333334
492,2014-05-09 15:17:12,2014-05-09 15:23:36,6.4
200,2014-01-01 14:57:28,2014-01-01 15:03:52,6.4
90,2013-11-28 03:58:48,2013-11-28 04:05:12,6.4
446,2014-04-26 07:38:48,2014-04-26 07:45:12,6.4
102,2013-12-01 19:57:36,2013-12-01 20:04:08,6.533333333333333
78,2013-11-25 16:13:44,2013-11-25 16:20:16,6.533333333333333
68,2013-11-22 17:19:52,2013-11-22 17:26:24,6.533333333333333
151,2013-12-19 02:54:16,2013-12-19 03:00:56,6.666666666666667
346,2014-03-30 15:12:56,2014-03-30 15:19:36,6.666666666666667
307,2014-03-19 22:48:00,2014-03-19 22:54:40,6.666666666666667
274,2014-03-06 20:11:36,2014-03-06 20:18:24,6.8
237,2014-01-12 15:01:04,2014-01-12 15:07:52,6.8
103,2013-12-02 04:00:48,2013-12-02 04:07:44,6.933333333333334
327,2014-03-22 11:25:28,2014-03-22 11:32:24,6.933333333333334
124,2013-12-12 10:43:52,2013-12-12 10:50:56,7.066666666666666
261,2014-01-19 18:52:00,2014-01-19 18:59:04,7.066666666666666
272,2014-01-23 20:58:32,2014-01-23 21:05:36,7.066666666666666
221,2014-01-08 12:46:00,2014-01-08 12:53:12,7.2
347,2014-03-30 16:53:44,2014-03-30 17:01:04,7.333333333333333
415,2014-04-12 03:32:16,2014-04-12 03:39:36,7.333333333333333
32,2013-11-12 00:36:32,2013-11-12 00:43:52,7.333333333333333
641,2014-09-07 13:30:56,2014-09-07 13:38:24,7.466666666666667
314,2014-03-20 04:00:00,2014-03-20 04:07:28,7.466666666666667
494,2014-05-09 16:01:04,2014-05-09 16:08:40,7.6
481,2014-05-08 02:07:20,2014-05-08 02:14:56,7.6
359,2014-03-31 04:53:20,2014-03-31 05:00:56,7.6
294,2014-03-14 10:48:32,2014-03-14 10:56:08,7.6
242,2014-01-12 18:58:00,2014-01-12 19:05:36,7.6
350,2014-03-30 22:01:20,2014-03-30 22:09:04,7.733333333333333
499,2014-05-10 09:51:36,2014-05-10 09:59:36,8.0
249,2014-01-14 11:53:36,2014-01-14 12:01:36,8.0
88,2013-11-28 01:46:00,2013-11-28 01:54:00,8.0
354,2014-03-31 00:01:04,2014-03-31 00:09:04,8.0
421,2014-04-12 21:47:12,2014-04-12 21:55:20,8.133333333333333
467,2014-05-05 11:41:52,2014-05-05 11:50:00,8.133333333333333
164,2013-12-20 15:31:04,2013-12-20 15:39:12,8.133333333333333
411,2014-04-12 01:11:44,2014-04-12 01:19:52,8.133333333333333
513,2014-05-14 12:08:56,2014-05-14 12:17:12,8.266666666666667
399,2014-04-09 11:57:12,2014-04-09 12:05:28,8.266666666666667
83,2013-11-26 20:17:20,2013-11-26 20:25:44,8.4
146,2013-12-18 21:55:52,2013-12-18 22:04:16,8.4
140,2013-12-16 12:33:20,2013-12-16 12:41:44,8.4
153,2013-12-19 03:39:36,2013-12-19 03:48:08,8.533333333333333
491,2014-05-09 14:31:04,2014-05-09 14:39:36,8.533333333333333
460,2014-05-01 11:36:40,2014-05-01 11:45:12,8.533333333333333
171,2013-12-24 11:26:00,2013-12-24 11:34:40,8.666666666666666
232,2014-01-11 12:53:12,2014-01-11 13:01:52,8.666666666666666
519,2014-05-15 09:31:36,2014-05-15 09:40:16,8.666666666666666
260,2014-01-19 16:01:04,2014-01-19 16:09:44,8.666666666666666
241,2014-01-12 18:04:16,2014-01-12 18:12:56,8.666666666666666
484,2014-05-08 03:38:32,2014-05-08 03:47:12,8.666666666666666
282,2014-03-09 11:40:16,2014-03-09 11:49:04,8.8
478,2014-05-07 22:27:36,2014-05-07 22:36:24,8.8
239,2014-01-12 15:59:04,2014-01-12 16:07:52,8.8
451,2014-04-27 15:43:04,2014-04-27 15:52:16,9.2
312,2014-03-20 02:30:00,2014-03-20 02:39:12,9.2
27,2013-11-11 21:25:44,2013-11-11 21:34:56,9.2
207,2014-01-03 20:27:20,2014-01-03 20:36:40,9.333333333333334
65,2013-11-20 22:07:04,2013-11-20 22:16:24,9.333333333333334
417,2014-04-12 04:23:44,2014-04-12 04:33:04,9.333333333333334
94,2013-11-28 15:46:16,2013-11-28 15:55:44,9.466666666666667
436,2014-04-17 10:01:12,2014-04-17 10:10:40,9.466666666666667
30,2013-11-11 23:32:16,2013-11-11 23:41:52,9.6
3,2013-11-02 02:57:12,2013-11-02 03:06:48,9.6
496,2014-05-09 17:00:40,2014-05-09 17:10:24,9.733333333333333
